1.575000,  0, 0.000000
2.306250,  0, 0.000000
2.700000,  0, 0.000000
2.418750,  0, 0.000000
2.081250,  0, 0.000000
1.968750,  0, 0.000000
2.306250,  0, 0.000000
2.362500,  0, 0.000000
2.193750,  0, 0.000000
2.362500,  0, 0.000000
2.418750,  0, 0.000000
2.137500,  0, 0.000000
1.912500,  0, 0.000000
1.631250,  0, 0.000000
1.518750,  0, 0.000000
1.575000,  0, 0.000000
2.362500,  0, 0.000000
2.925000,  0, 0.000000
2.475000,  0, 0.000000
2.137500,  0, 0.000000
2.250000,  0, 0.000000
2.362500,  0, 0.000000
2.700000,  0, 0.000000
2.418750,  0, 0.000000
1.293750,  0, 0.000000
0.225000,  0, 0.000000
0.225000,  0, 0.000000
0.675000,  0, 0.000000
0.731250,  0, 0.000000
0.618750,  0, 0.000000
0.956250,  0, 0.000000
1.293750,  0, 0.000000
1.406250,  0, 0.000000
1.518750,  0, 0.000000
1.800000,  0, 0.000000
1.912500,  0, 0.000000
2.193750,  0, 0.000000
2.700000,  0, 0.000000
2.700000,  0, 0.000000
2.362500,  0, 0.000000
2.306250,  0, 0.000000
2.475000,  0, 0.000000
2.475000,  0, 0.000000
2.700000,  0, 0.000000
2.475000,  0, 0.000000
1.856250,  0, 0.000000
1.293750,  0, 0.000000
2.137500,  0, 0.000000
2.812500,  0, 0.000000
2.531250,  0, 0.000000
1.968750,  0, 0.000000
1.518750,  0, 0.000000
1.575000,  0, 0.000000
1.575000,  0, 0.000000
2.081250,  0, 0.000000
2.925000,  0, 0.000000
3.656250,  0, 0.000000
3.768750,  0, 0.000000
2.812500,  0, 0.000000
1.856250,  0, 0.000000
1.575000,  0, 0.000000
2.193750,  0, 0.000000
3.318750,  0, 0.000000
4.500000,  0, 0.000000
4.725000,  0, 0.000000
3.937500,  0, 0.000000
2.812500,  0, 0.000000
2.531250,  0, 0.000000
2.812500,  0, 0.000000
2.925000,  0, 0.000000
3.656250,  0, 0.000000
3.937500,  0, 0.000000
3.768750,  0, 0.000000
2.981250,  0, 0.000000
1.912500,  0, 0.000000
1.237500,  0, 0.000000
1.631250,  0, 0.000000
1.800000,  0, 0.000000
1.181250,  0, 0.000000
0.562500,  0, 0.000000
0.281250,  0, 0.000000
0.506250,  0, 0.000000
0.956250,  0, 0.000000
0.731250,  0, 0.000000
0.562500,  0, 0.000000
0.956250,  0, 0.000000
1.462500,  0, 0.000000
2.193750,  0, 0.000000
2.868750,  0, 0.000000
2.418750,  0, 0.000000
1.518750,  0, 0.000000
1.181250,  0, 0.000000
1.350000,  0, 0.000000
1.968750,  0, 0.000000
2.362500,  0, 0.000000
2.475000,  0, 0.000000
2.081250,  0, 0.000000
1.237500,  0, 0.000000
0.112500,  0, 0.000000
-0.112720,  0, 0.000000
0.393750,  0, 0.000000
1.293750,  0, 0.000000
1.462500,  0, 0.000000
1.293750,  0, 0.000000
1.012500,  0, 0.000000
1.181250,  0, 0.000000
1.631250,  0, 0.000000
2.137500,  0, 0.000000
2.868750,  0, 0.000000
3.712500,  0, 0.000000
4.275000,  0, 0.000000
4.275000,  0, 0.000000
3.937500,  0, 0.000000
3.993750,  0, 0.000000
3.825000,  0, 0.000000
3.150000,  0, 0.000000
3.093750,  0, 0.000000
3.262500,  0, 0.000000
3.712500,  0, 0.000000
3.993750,  0, 0.000000
4.162500,  0, 0.000000
3.993750,  0, 0.000000
3.768750,  0, 0.000000
3.318750,  0, 0.000000
2.700000,  0, 0.000000
2.193750,  0, 0.000000
2.531250,  0, 0.000000
3.037500,  0, 0.000000
2.981250,  0, 0.000000
2.306250,  0, 0.000000
1.968750,  0, 0.000000
2.418750,  0, 0.000000
3.206250,  0, 0.000000
3.768750,  0, 0.000000
3.881250,  0, 0.000000
3.093750,  0, 0.000000
2.025000,  0, 0.000000
1.462500,  0, 0.000000
1.800000,  0, 0.000000
2.700000,  0, 0.000000
3.037500,  0, 0.000000
2.531250,  0, 0.000000
1.800000,  0, 0.000000
1.350000,  0, 0.000000
1.856250,  0, 0.000000
2.531250,  0, 0.000000
2.700000,  0, 0.000000
2.193750,  0, 0.000000
1.518750,  0, 0.000000
1.068750,  0, 0.000000
0.731250,  0, 0.000000
1.125000,  0, 0.000000
1.968750,  0, 0.000000
2.756250,  0, 0.000000
2.418750,  0, 0.000000
1.968750,  0, 0.000000
1.968750,  0, 0.000000
2.306250,  0, 0.000000
2.700000,  0, 0.000000
2.531250,  0, 0.000000
2.756250,  0, 0.000000
2.868750,  0, 0.000000
2.812500,  0, 0.000000
2.025000,  0, 0.000000
1.518750,  0, 0.000000
1.968750,  0, 0.000000
2.306250,  0, 0.000000
2.250000,  0, 0.000000
2.137500,  0, 0.000000
1.518750,  0, 0.000000
0.731250,  0, 0.000000
-0.056470,  0, 0.000000
-0.731470,  0, 0.000000
-0.900220,  0, 0.000000
-0.225220,  0, 0.000000
0.562500,  0, 0.000000
1.350000,  0, 0.000000
1.631250,  0, 0.000000
1.631250,  0, 0.000000
1.350000,  0, 0.000000
1.068750,  0, 0.000000
1.237500,  0, 0.000000
1.406250,  0, 0.000000
1.406250,  0, 0.000000
1.350000,  0, 0.000000
1.518750,  0, 0.000000
1.800000,  0, 0.000000
1.406250,  0, 0.000000
1.181250,  0, 0.000000
1.068750,  0, 0.000000
1.293750,  0, 0.000000
2.025000,  0, 0.000000
2.756250,  0, 0.000000
3.037500,  0, 0.000000
3.600000,  0, 0.000000
3.993750,  0, 0.000000
4.556250,  0, 0.000000
5.175000,  0, 0.000000
5.568750,  0, 0.000000
4.837500,  0, 0.000000
4.162500,  0, 0.000000
4.162500,  0, 0.000000
4.106250,  0, 0.000000
3.037500,  0, 0.000000
1.518750,  0, 0.000000
0.731250,  0, 0.000000
1.406250,  0, 0.000000
2.418750,  0, 0.000000
2.812500,  0, 0.000000
2.812500,  0, 0.000000
2.981250,  0, 0.000000
3.768750,  0, 0.000000
5.231250,  0, 0.000000
6.018750,  0, 0.000000
5.231250,  0, 0.000000
4.725000,  0, 0.000000
4.612500,  0, 0.000000
4.162500,  0, 0.000000
3.825000,  0, 0.000000
3.712500,  0, 0.000000
3.656250,  0, 0.000000
3.093750,  0, 0.000000
2.700000,  0, 0.000000
2.812500,  0, 0.000000
2.868750,  0, 0.000000
2.756250,  0, 0.000000
3.037500,  0, 0.000000
3.093750,  0, 0.000000
3.037500,  0, 0.000000
2.700000,  0, 0.000000
1.968750,  0, 0.000000
1.518750,  0, 0.000000
1.912500,  0, 0.000000
2.700000,  0, 0.000000
2.700000,  0, 0.000000
2.475000,  0, 0.000000
2.700000,  0, 0.000000
2.081250,  0, 0.000000
0.956250,  0, 0.000000
0.562500,  0, 0.000000
1.125000,  0, 0.000000
2.081250,  0, 0.000000
2.475000,  0, 0.000000
3.150000,  0, 0.000000
3.881250,  0, 0.000000
3.993750,  0, 0.000000
3.375000,  0, 0.000000
2.981250,  0, 0.000000
2.700000,  0, 0.000000
2.362500,  0, 0.000000
2.812500,  0, 0.000000
3.262500,  0, 0.000000
2.812500,  0, 0.000000
2.981250,  0, 0.000000
3.431250,  0, 0.000000
3.431250,  0, 0.000000
3.037500,  0, 0.000000
2.418750,  0, 0.000000
1.968750,  0, 0.000000
1.856250,  0, 0.000000
1.800000,  0, 0.000000
1.856250,  0, 0.000000
1.575000,  0, 0.000000
1.293750,  0, 0.000000
1.181250,  0, 0.000000
1.237500,  0, 0.000000
1.856250,  0, 0.000000
1.968750,  0, 0.000000
1.856250,  0, 0.000000
1.912500,  0, 0.000000
2.193750,  0, 0.000000
2.812500,  0, 0.000000
3.712500,  0, 0.000000
3.600000,  0, 0.000000
2.700000,  0, 0.000000
1.912500,  0, 0.000000
1.293750,  0, 0.000000
1.068750,  0, 0.000000
1.293750,  0, 0.000000
1.350000,  0, 0.000000
1.350000,  0, 0.000000
2.081250,  0, 0.000000
2.475000,  0, 0.000000
2.025000,  0, 0.000000
1.631250,  0, 0.000000
1.800000,  0, 0.000000
1.462500,  0, 0.000000
1.856250,  0, 0.000000
2.700000,  0, 0.000000
2.981250,  0, 0.000000
2.700000,  0, 0.000000
2.250000,  0, 0.000000
2.306250,  0, 0.000000
2.531250,  0, 0.000000
2.868750,  0, 0.000000
2.418750,  0, 0.000000
1.518750,  0, 0.000000
1.350000,  0, 0.000000
2.306250,  0, 0.000000
2.981250,  0, 0.000000
2.193750,  0, 0.000000
0.956250,  0, 0.000000
0.956250,  0, 0.000000
1.575000,  0, 0.000000
2.418750,  0, 0.000000
3.262500,  0, 0.000000
3.656250,  0, 0.000000
3.881250,  0, 0.000000
4.218750,  0, 0.000000
4.668750,  0, 0.000000
3.993750,  0, 0.000000
2.925000,  0, 0.000000
2.362500,  0, 0.000000
2.700000,  0, 0.000000
2.700000,  0, 0.000000
2.362500,  0, 0.000000
2.306250,  0, 0.000000
2.362500,  0, 0.000000
2.418750,  0, 0.000000
2.418750,  0, 0.000000
2.531250,  0, 0.000000
2.475000,  0, 0.000000
2.925000,  0, 0.000000
3.262500,  0, 0.000000
3.150000,  0, 0.000000
2.981250,  0, 0.000000
2.250000,  0, 0.000000
1.518750,  0, 0.000000
1.800000,  0, 0.000000
2.475000,  0, 0.000000
3.431250,  0, 0.000000
3.768750,  0, 0.000000
3.206250,  0, 0.000000
2.700000,  0, 0.000000
2.193750,  0, 0.000000
1.912500,  0, 0.000000
1.406250,  0, 0.000000
1.181250,  0, 0.000000
1.068750,  0, 0.000000
0.956250,  0, 0.000000
0.900000,  0, 0.000000
1.125000,  0, 0.000000
1.800000,  0, 0.000000
2.475000,  0, 0.000000
2.756250,  0, 0.000000
2.531250,  0, 0.000000
2.475000,  0, 0.000000
2.756250,  0, 0.000000
2.306250,  0, 0.000000
1.575000,  0, 0.000000
1.181250,  0, 0.000000
1.856250,  0, 0.000000
2.868750,  0, 0.000000
3.262500,  0, 0.000000
2.981250,  0, 0.000000
2.193750,  0, 0.000000
1.856250,  0, 0.000000
1.856250,  0, 0.000000
2.081250,  0, 0.000000
2.250000,  0, 0.000000
2.475000,  0, 0.000000
2.250000,  0, 0.000000
1.912500,  0, 0.000000
1.406250,  0, 0.000000
1.293750,  0, 0.000000
1.575000,  0, 0.000000
2.137500,  0, 0.000000
2.812500,  0, 0.000000
3.093750,  0, 0.000000
3.037500,  0, 0.000000
2.756250,  0, 0.000000
2.418750,  0, 0.000000
2.081250,  0, 0.000000
1.575000,  0, 0.000000
1.518750,  0, 0.000000
1.800000,  0, 0.000000
1.800000,  0, 0.000000
1.968750,  0, 0.000000
2.193750,  0, 0.000000
2.362500,  0, 0.000000
2.925000,  0, 0.000000
3.712500,  0, 0.000000
4.106250,  0, 0.000000
4.837500,  0, 0.000000
5.512500,  0, 0.000000
5.400000,  0, 0.000000
4.106250,  0, 0.000000
2.475000,  0, 0.000000
1.125000,  0, 0.000000
0.618750,  0, 0.000000
0.956250,  0, 0.000000
1.237500,  0, 0.000000
1.518750,  0, 0.000000
2.025000,  0, 0.000000
2.756250,  0, 0.000000
2.981250,  0, 0.000000
3.150000,  0, 0.000000
2.531250,  0, 0.000000
1.406250,  0, 0.000000
0.393750,  0, 0.000000
0.450000,  0, 0.000000
1.350000,  0, 0.000000
2.193750,  0, 0.000000
1.968750,  0, 0.000000
1.181250,  0, 0.000000
1.293750,  0, 0.000000
2.137500,  0, 0.000000
2.756250,  0, 0.000000
2.475000,  0, 0.000000
1.462500,  0, 0.000000
0.675000,  0, 0.000000
0.675000,  0, 0.000000
0.956250,  0, 0.000000
0.450000,  0, 0.000000
0.618750,  0, 0.000000
1.800000,  0, 0.000000
2.812500,  0, 0.000000
3.712500,  0, 0.000000
3.656250,  0, 0.000000
2.475000,  0, 0.000000
2.081250,  0, 0.000000
2.250000,  0, 0.000000
2.812500,  0, 0.000000
2.812500,  0, 0.000000
2.250000,  0, 0.000000
1.575000,  0, 0.000000
1.181250,  0, 0.000000
1.068750,  0, 0.000000
1.125000,  0, 0.000000
0.956250,  0, 0.000000
0.393750,  0, 0.000000
0.562500,  0, 0.000000
1.350000,  0, 0.000000
1.856250,  0, 0.000000
1.293750,  0, 0.000000
0.506250,  0, 0.000000
0.506250,  0, 0.000000
1.518750,  0, 0.000000
2.362500,  0, 0.000000
3.037500,  0, 0.000000
2.981250,  0, 0.000000
2.925000,  0, 0.000000
3.150000,  0, 0.000000
3.600000,  0, 0.000000
3.825000,  0, 0.000000
4.050000,  0, 0.000000
4.162500,  0, 0.000000
3.825000,  0, 0.000000
3.093750,  0, 0.000000
2.362500,  0, 0.000000
1.800000,  0, 0.000000
2.025000,  0, 0.000000
2.531250,  0, 0.000000
2.700000,  0, 0.000000
2.306250,  0, 0.000000
2.025000,  0, 0.000000
1.912500,  0, 0.000000
2.137500,  0, 0.000000
2.812500,  0, 0.000000
2.812500,  0, 0.000000
2.137500,  0, 0.000000
0.956250,  0, 0.000000
0.337500,  0, 0.000000
1.125000,  0, 0.000000
2.137500,  0, 0.000000
2.025000,  0, 0.000000
1.968750,  0, 0.000000
2.025000,  0, 0.000000
1.856250,  0, 0.000000
1.462500,  0, 0.000000
1.350000,  0, 0.000000
2.193750,  0, 0.000000
2.925000,  0, 0.000000
2.418750,  0, 0.000000
1.575000,  0, 0.000000
1.237500,  0, 0.000000
2.250000,  0, 0.000000
3.712500,  0, 0.000000
4.050000,  0, 0.000000
3.375000,  0, 0.000000
2.531250,  0, 0.000000
2.081250,  0, 0.000000
2.418750,  0, 0.000000
3.431250,  0, 0.000000
3.768750,  0, 0.000000
2.700000,  0, 0.000000
1.518750,  0, 0.000000
1.912500,  0, 0.000000
3.037500,  0, 0.000000
3.262500,  0, 0.000000
2.531250,  0, 0.000000
1.912500,  0, 0.000000
2.025000,  0, 0.000000
2.812500,  0, 0.000000
2.475000,  0, 0.000000
1.800000,  0, 0.000000
1.631250,  0, 0.000000
1.912500,  0, 0.000000
1.350000,  0, 0.000000
1.068750,  0, 0.000000
1.462500,  0, 0.000000
1.575000,  0, 0.000000
1.912500,  0, 0.000000
2.081250,  0, 0.000000
2.193750,  0, 0.000000
2.700000,  0, 0.000000
3.262500,  0, 0.000000
3.600000,  0, 0.000000
3.600000,  0, 0.000000
3.600000,  0, 0.000000
3.768750,  0, 0.000000
4.500000,  0, 0.000000
5.062500,  0, 0.000000
4.781250,  0, 0.000000
3.712500,  0, 0.000000
3.262500,  0, 0.000000
3.318750,  0, 0.000000
3.093750,  0, 0.000000
2.475000,  0, 0.000000
2.081250,  0, 0.000000
2.250000,  0, 0.000000
3.037500,  0, 0.000000
4.050000,  0, 0.000000
3.768750,  0, 0.000000
2.700000,  0, 0.000000
2.418750,  0, 0.000000
3.262500,  0, 0.000000
4.162500,  0, 0.000000
4.331250,  0, 0.000000
4.162500,  0, 0.000000
4.218750,  0, 0.000000
4.050000,  0, 0.000000
3.712500,  0, 0.000000
3.375000,  0, 0.000000
3.262500,  0, 0.000000
2.812500,  0, 0.000000
1.968750,  0, 0.000000
1.237500,  0, 0.000000
1.293750,  0, 0.000000
1.968750,  0, 0.000000
2.531250,  0, 0.000000
2.756250,  0, 0.000000
2.418750,  0, 0.000000
2.137500,  0, 0.000000
2.137500,  0, 0.000000
2.418750,  0, 0.000000
2.475000,  0, 0.000000
2.193750,  0, 0.000000
2.250000,  0, 0.000000
3.206250,  0, 0.000000
3.656250,  0, 0.000000
3.431250,  0, 0.000000
3.150000,  0, 0.000000
2.700000,  0, 0.000000
1.968750,  0, 0.000000
1.518750,  0, 0.000000
1.518750,  0, 0.000000
2.193750,  0, 0.000000
2.531250,  0, 0.000000
2.081250,  0, 0.000000
1.181250,  0, 0.000000
1.406250,  0, 0.000000
2.868750,  0, 0.000000
3.375000,  0, 0.000000
2.756250,  0, 0.000000
2.025000,  0, 0.000000
2.193750,  0, 0.000000
2.306250,  0, 0.000000
1.912500,  0, 0.000000
1.462500,  0, 0.000000
1.800000,  0, 0.000000
2.193750,  0, 0.000000
2.306250,  0, 0.000000
1.800000,  0, 0.000000
0.562500,  0, 0.000000
-0.000220,  0, 0.000000
-0.056470,  0, 0.000000
0.168750,  0, 0.000000
0.956250,  0, 0.000000
1.575000,  0, 0.000000
1.631250,  0, 0.000000
1.068750,  0, 0.000000
0.225000,  0, 0.000000
-0.000220,  0, 0.000000
0.506250,  0, 0.000000
2.137500,  0, 0.000000
3.825000,  0, 0.000000
4.556250,  0, 0.000000
4.668750,  0, 0.000000
4.781250,  0, 0.000000
4.725000,  0, 0.000000
3.881250,  0, 0.000000
2.531250,  0, 0.000000
1.518750,  0, 0.000000
1.181250,  0, 0.000000
1.350000,  0, 0.000000
1.631250,  0, 0.000000
1.462500,  0, 0.000000
1.125000,  0, 0.000000
0.675000,  0, 0.000000
0.675000,  0, 0.000000
1.350000,  0, 0.000000
1.856250,  0, 0.000000
1.631250,  0, 0.000000
1.968750,  0, 0.000000
2.250000,  0, 0.000000
2.362500,  0, 0.000000
2.756250,  0, 0.000000
2.812500,  0, 0.000000
2.475000,  0, 0.000000
2.700000,  0, 0.000000
2.925000,  0, 0.000000
2.812500,  0, 0.000000
2.193750,  0, 0.000000
1.856250,  0, 0.000000
1.350000,  0, 0.000000
1.012500,  0, 0.000000
0.450000,  0, 0.000000
0.337500,  0, 0.000000
0.506250,  0, 0.000000
1.181250,  0, 0.000000
1.406250,  0, 0.000000
1.293750,  0, 0.000000
1.012500,  0, 0.000000
0.618750,  0, 0.000000
0.393750,  0, 0.000000
0.562500,  0, 0.000000
1.350000,  0, 0.000000
2.081250,  0, 0.000000
2.362500,  0, 0.000000
1.968750,  0, 0.000000
1.462500,  0, 0.000000
1.800000,  0, 0.000000
2.025000,  0, 0.000000
2.081250,  0, 0.000000
2.137500,  0, 0.000000
2.250000,  0, 0.000000
2.137500,  0, 0.000000
1.800000,  0, 0.000000
1.912500,  0, 0.000000
2.418750,  0, 0.000000
2.981250,  0, 0.000000
3.206250,  0, 0.000000
2.868750,  0, 0.000000
1.631250,  0, 0.000000
0.900000,  0, 0.000000
1.068750,  0, 0.000000
2.081250,  0, 0.000000
2.812500,  0, 0.000000
3.093750,  0, 0.000000
3.093750,  0, 0.000000
3.150000,  0, 0.000000
3.881250,  0, 0.000000
4.275000,  0, 0.000000
3.881250,  0, 0.000000
3.037500,  0, 0.000000
2.081250,  0, 0.000000
1.181250,  0, 0.000000
0.225000,  0, 0.000000
0.225000,  0, 0.000000
0.618750,  0, 0.000000
1.237500,  0, 0.000000
1.350000,  0, 0.000000
1.350000,  0, 0.000000
1.012500,  0, 0.000000
1.068750,  0, 0.000000
1.462500,  0, 0.000000
1.518750,  0, 0.000000
2.137500,  0, 0.000000
3.712500,  0, 0.000000
4.331250,  0, 0.000000
4.050000,  0, 0.000000
3.206250,  0, 0.000000
2.756250,  0, 0.000000
2.925000,  0, 0.000000
3.150000,  0, 0.000000
3.206250,  0, 0.000000
2.868750,  0, 0.000000
2.137500,  0, 0.000000
1.350000,  0, 0.000000
1.350000,  0, 0.000000
2.025000,  0, 0.000000
2.812500,  0, 0.000000
3.262500,  0, 0.000000
3.375000,  0, 0.000000
3.318750,  0, 0.000000
2.925000,  0, 0.000000
2.193750,  0, 0.000000
1.237500,  0, 0.000000
0.168750,  0, 0.000000
-0.281470,  0, 0.000000
-0.900220,  0, 0.000000
-0.675220,  0, 0.000000
0.168750,  0, 0.000000
1.518750,  0, 0.000000
2.925000,  0, 0.000000
3.600000,  0, 0.000000
3.375000,  0, 0.000000
3.318750,  0, 0.000000
3.881250,  0, 0.000000
4.500000,  0, 0.000000
4.837500,  0, 0.000000
4.668750,  0, 0.000000
3.937500,  0, 0.000000
2.981250,  0, 0.000000
2.137500,  0, 0.000000
1.800000,  0, 0.000000
1.350000,  0, 0.000000
1.406250,  0, 0.000000
2.081250,  0, 0.000000
2.306250,  0, 0.000000
1.293750,  0, 0.000000
0.281250,  0, 0.000000
-0.337720,  0, 0.000000
-0.393970,  0, 0.000000
-0.281470,  0, 0.000000
-0.000220,  0, 0.000000
0.337500,  0, 0.000000
0.281250,  0, 0.000000
0.337500,  0, 0.000000
1.181250,  0, 0.000000
1.968750,  0, 0.000000
2.137500,  0, 0.000000
2.306250,  0, 0.000000
2.362500,  0, 0.000000
2.193750,  0, 0.000000
2.025000,  0, 0.000000
1.912500,  0, 0.000000
1.462500,  0, 0.000000
1.012500,  0, 0.000000
0.956250,  0, 0.000000
1.181250,  0, 0.000000
1.518750,  0, 0.000000
2.025000,  0, 0.000000
1.912500,  0, 0.000000
1.575000,  0, 0.000000
1.293750,  0, 0.000000
1.012500,  0, 0.000000
1.406250,  0, 0.000000
2.475000,  0, 0.000000
3.375000,  0, 0.000000
3.656250,  0, 0.000000
3.206250,  0, 0.000000
2.868750,  0, 0.000000
2.193750,  0, 0.000000
1.631250,  0, 0.000000
1.856250,  0, 0.000000
1.350000,  0, 0.000000
1.125000,  0, 0.000000
0.956250,  0, 0.000000
0.506250,  0, 0.000000
0.393750,  0, 0.000000
0.675000,  0, 0.000000
1.462500,  0, 0.000000
1.518750,  0, 0.000000
0.956250,  0, 0.000000
0.393750,  0, 0.000000
0.225000,  0, 0.000000
0.562500,  0, 0.000000
1.293750,  0, 0.000000
1.968750,  0, 0.000000
2.418750,  0, 0.000000
3.037500,  0, 0.000000
3.037500,  0, 0.000000
2.812500,  0, 0.000000
2.868750,  0, 0.000000
3.206250,  0, 0.000000
3.825000,  0, 0.000000
3.881250,  0, 0.000000
3.150000,  0, 0.000000
2.362500,  0, 0.000000
2.418750,  0, 0.000000
3.206250,  0, 0.000000
3.825000,  0, 0.000000
3.656250,  0, 0.000000
2.981250,  0, 0.000000
2.812500,  0, 0.000000
2.756250,  0, 0.000000
2.812500,  0, 0.000000
2.756250,  0, 0.000000
2.475000,  0, 0.000000
2.756250,  0, 0.000000
3.037500,  0, 0.000000
4.050000,  0, 0.000000
5.231250,  0, 0.000000
5.512500,  0, 0.000000
4.612500,  0, 0.000000
3.768750,  0, 0.000000
3.262500,  0, 0.000000
3.431250,  0, 0.000000
3.656250,  0, 0.000000
2.981250,  0, 0.000000
2.193750,  0, 0.000000
1.856250,  0, 0.000000
1.800000,  0, 0.000000
1.575000,  0, 0.000000
1.293750,  0, 0.000000
1.181250,  0, 0.000000
1.462500,  0, 0.000000
2.362500,  0, 0.000000
3.431250,  0, 0.000000
4.275000,  0, 0.000000
4.725000,  0, 0.000000
3.881250,  0, 0.000000
3.318750,  0, 0.000000
3.375000,  0, 0.000000
3.093750,  0, 0.000000
2.756250,  0, 0.000000
2.306250,  0, 0.000000
2.081250,  0, 0.000000
1.518750,  0, 0.000000
1.575000,  0, 0.000000
2.081250,  0, 0.000000
2.081250,  0, 0.000000
1.575000,  0, 0.000000
1.350000,  0, 0.000000
1.237500,  0, 0.000000
1.293750,  0, 0.000000
1.856250,  0, 0.000000
2.418750,  0, 0.000000
2.812500,  0, 0.000000
2.418750,  0, 0.000000
1.912500,  0, 0.000000
2.081250,  0, 0.000000
2.812500,  0, 0.000000
3.206250,  0, 0.000000
3.375000,  0, 0.000000
3.600000,  0, 0.000000
3.206250,  0, 0.000000
2.475000,  0, 0.000000
2.193750,  0, 0.000000
2.025000,  0, 0.000000
1.631250,  0, 0.000000
1.856250,  0, 0.000000
1.800000,  0, 0.000000
1.631250,  0, 0.000000
2.756250,  0, 0.000000
3.600000,  0, 0.000000
3.150000,  0, 0.000000
2.531250,  0, 0.000000
2.700000,  0, 0.000000
2.868750,  0, 0.000000
2.812500,  0, 0.000000
2.531250,  0, 0.000000
1.912500,  0, 0.000000
1.350000,  0, 0.000000
1.125000,  0, 0.000000
1.181250,  0, 0.000000
1.293750,  0, 0.000000
1.293750,  0, 0.000000
1.181250,  0, 0.000000
0.618750,  0, 0.000000
0.562500,  0, 0.000000
1.181250,  0, 0.000000
1.462500,  0, 0.000000
1.968750,  0, 0.000000
2.418750,  0, 0.000000
2.925000,  0, 0.000000
3.600000,  0, 0.000000
3.262500,  0, 0.000000
2.868750,  0, 0.000000
2.250000,  0, 0.000000
1.968750,  0, 0.000000
2.306250,  0, 0.000000
2.812500,  0, 0.000000
2.925000,  0, 0.000000
2.418750,  0, 0.000000
1.800000,  0, 0.000000
1.350000,  0, 0.000000
1.968750,  0, 0.000000
3.150000,  0, 0.000000
3.937500,  0, 0.000000
3.768750,  0, 0.000000
3.150000,  0, 0.000000
2.531250,  0, 0.000000
2.362500,  0, 0.000000
2.700000,  0, 0.000000
3.206250,  0, 0.000000
3.150000,  0, 0.000000
2.812500,  0, 0.000000
2.418750,  0, 0.000000
2.868750,  0, 0.000000
3.262500,  0, 0.000000
3.318750,  0, 0.000000
3.150000,  0, 0.000000
3.037500,  0, 0.000000
3.375000,  0, 0.000000
4.275000,  0, 0.000000
5.062500,  0, 0.000000
5.006250,  0, 0.000000
3.881250,  0, 0.000000
3.037500,  0, 0.000000
2.812500,  0, 0.000000
2.812500,  0, 0.000000
2.981250,  0, 0.000000
3.037500,  0, 0.000000
3.318750,  0, 0.000000
3.712500,  0, 0.000000
3.712500,  0, 0.000000
3.825000,  0, 0.000000
3.262500,  0, 0.000000
2.250000,  0, 0.000000
1.800000,  0, 0.000000
2.193750,  0, 0.000000
2.868750,  0, 0.000000
2.700000,  0, 0.000000
1.462500,  0, 0.000000
0.393750,  0, 0.000000
0.562500,  0, 0.000000
1.575000,  0, 0.000000
2.081250,  0, 0.000000
1.406250,  0, 0.000000
0.731250,  0, 0.000000
1.293750,  0, 0.000000
2.812500,  0, 0.000000
3.150000,  0, 0.000000
2.812500,  0, 0.000000
2.531250,  0, 0.000000
2.475000,  0, 0.000000
1.968750,  0, 0.000000
1.181250,  0, 0.000000
0.618750,  0, 0.000000
0.450000,  0, 0.000000
0.337500,  0, 0.000000
0.225000,  0, 0.000000
0.337500,  0, 0.000000
0.281250,  0, 0.000000
0.618750,  0, 0.000000
1.518750,  0, 0.000000
2.700000,  0, 0.000000
3.206250,  0, 0.000000
3.037500,  0, 0.000000
2.531250,  0, 0.000000
2.700000,  0, 0.000000
3.093750,  0, 0.000000
3.375000,  0, 0.000000
2.925000,  0, 0.000000
2.306250,  0, 0.000000
1.518750,  0, 0.000000
1.068750,  0, 0.000000
1.012500,  0, 0.000000
1.968750,  0, 0.000000
2.700000,  0, 0.000000
2.700000,  0, 0.000000
2.981250,  0, 0.000000
3.712500,  0, 0.000000
4.162500,  0, 0.000000
4.050000,  0, 0.000000
3.768750,  0, 0.000000
4.050000,  0, 0.000000
4.500000,  0, 0.000000
4.106250,  0, 0.000000
2.756250,  0, 0.000000
1.406250,  0, 0.000000
1.293750,  0, 0.000000
2.137500,  0, 0.000000
2.756250,  0, 0.000000
2.475000,  0, 0.000000
1.968750,  0, 0.000000
1.800000,  0, 0.000000
2.193750,  0, 0.000000
3.375000,  0, 0.000000
4.275000,  0, 0.000000
4.275000,  0, 0.000000
4.050000,  0, 0.000000
3.993750,  0, 0.000000
4.275000,  0, 0.000000
4.106250,  0, 0.000000
3.150000,  0, 0.000000
2.081250,  0, 0.000000
1.518750,  0, 0.000000
1.462500,  0, 0.000000
1.350000,  0, 0.000000
1.350000,  0, 0.000000
2.081250,  0, 0.000000
2.981250,  0, 0.000000
3.262500,  0, 0.000000
2.306250,  0, 0.000000
1.462500,  0, 0.000000
1.856250,  0, 0.000000
2.756250,  0, 0.000000
2.531250,  0, 0.000000
1.406250,  0, 0.000000
0.056250,  0, 0.000000
-0.450220,  0, 0.000000
0.225000,  0, 0.000000
1.350000,  0, 0.000000
2.137500,  0, 0.000000
2.925000,  0, 0.000000
3.150000,  0, 0.000000
2.812500,  0, 0.000000
2.250000,  0, 0.000000
2.250000,  0, 0.000000
2.306250,  0, 0.000000
2.081250,  0, 0.000000
1.575000,  0, 0.000000
1.237500,  0, 0.000000
1.012500,  0, 0.000000
